posicao,titulo,artista,gravadora,distribuidora,periodo,ano,mes
30,Narcisista (Ao Vivo),Maiara & Maraisa,Som Livre,The Orchard,09/2023,2023,9
31,Leão,Marília Mendonça,Som Livre,The Orchard,09/2023,2023,9
32,Oi Vida (Ao Vivo),Gusttavo Lima & Wesley Safadão,Sony Music Entertainment,Sony Music Entertainment,09/2023,2023,9
33,Duas Três,"Guilherme & Benuto, Ana Castela & Adriano Rhod",Sony Music Entertainment,Sony Music Entertainment,09/2023,2023,9
34,Tô Voltando (Ao Vivo),Ana Castela,AgroPlay,IIP-DDS,09/2023,2023,9
35,Traumatizei (Ao Vivo),Henrique & Juliano,Virgin Music Label And Artist Services (S&D),Universal Music Group,09/2023,2023,9
36,Ambiente Errado (Ao Vivo),Luan Santana,Sony Music Entertainment,Sony Music Entertainment,09/2023,2023,9
37,Pirulito Vermelho,"Diego & Victor Hugo, Luan Pereira",Sony Music Entertainment,Sony Music Entertainment,09/2023,2023,9
38,"Faz Completo, Chefe",Mc IG & Dj WN,WM Brazil,Warner Music Group,09/2023,2023,9
39,"Love, Love (Feat. Matheus Alves)",Melody & Naldo Benny,Melody,oneRPM,09/2023,2023,9
40,Chorei Na Vaquejada,Eric Land & Tarcísio Do Acordeon,Eric Land,Warner Music Group,09/2023,2023,9
41,Furduncinho Do Rogerinho,Mc Rogerinho,Rogerinho,oneRPM,09/2023,2023,9
42,Surreal,Luísa Sonza & Baco Exu Do Blues,Sony Music Entertainment,Sony Music Entertainment,09/2023,2023,9
43,Love Gostosinho (Ao Vivo),Felipe Amorim & Nattan,Vybbe,Believe,09/2023,2023,9
44,Vai Novinha Ah Ah Ah,"Dyamante DJ, Dj Vitor Lima & Kaio Viana",wla music,oneRPM,09/2023,2023,9
45,Principalmente Me Sinto Arrasada,Luísa Sonza,Sony Music Entertainment,Sony Music Entertainment,09/2023,2023,9
46,Engana Dizendo Que Ama,"Veigh, Tz Da Coronel, Toledo, Nagalli, Bvga Beatz & Supernova Ent",Supernova Entertainment Under Exclusive License to UnitedMasters,United Masters,09/2023,2023,9
47,Elevador (Ao Vivo),Hugo & Guilherme,Som Livre,The Orchard,09/2023,2023,9
48,Não Vitalício (Nunca Mais) (Ao Vivo),"Matheus & Kauan, Mari Fernandez",Universal Music Ltda.,Universal Music Group,09/2023,2023,9
49,Oficializar (Ao Vivo),"Gusttavo Lima, Maiara & Maraisa",Sony Music Entertainment,Sony Music Entertainment,09/2023,2023,9
50,Devia Ser Proibido (Ao Vivo),Henrique & Juliano,Virgin Music Label And Artist Services (S&D),Universal Music Group,09/2023,2023,9
1,Canudinho (Ao Vivo),Gusttavo Lima & Ana Castela,Sony Music Entertainment,Sony Music Entertainment,10/2023,2023,10
2,"Let's Go 4 (Feat. Mc Davi, Mc Don Juan, Mc Kadu, Mc GH Do 7, Mc GP & TrapLaudo)","Mc IG, Mc PH, Mc Ryan SP & Mc Luki",GR6 Music,Ingrooves,10/2023,2023,10
3,Dentro Da Hilux,"Luan Pereira, MC Ryan SP & Mc Daniel",Sua Música,IIP-DDS,10/2023,2023,10
4,Lapada Dela (Ao Vivo),Grupo Menos É Mais & Matheus Fernandes,Som Livre,The Orchard,10/2023,2023,10
5,Solteiro Forçado,Ana Castela,AgroPlay do Brasil,IIP-DDS,10/2023,2023,10
6,Barulho Do Foguete (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,10/2023,2023,10
7,Toca O Trompete,Felipe Amorim,One Play,Believe,10/2023,2023,10
8,Faz Um Vuk Vuk (Teto Espelhado),MC Kevin o Chris & Dj Nk Da Serra,MC Kevin o Chris,oneRPM,10/2023,2023,10
9,Mala Dos Porta-Mala (Ao Vivo),"Gusttavo Lima, Matheus & Kauan",Sony Music Entertainment,Sony Music Entertainment,10/2023,2023,10
10,Nosso Quadro,AgroPlay & Ana Castela,AgroPlay,IIP-DDS,10/2023,2023,10
11,Um Mês E Pouco (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,10/2023,2023,10
12,Erro Gostoso (Ao Vivo),Simone Mendes,Universal Music Ltda.,Universal Music Group,10/2023,2023,10
13,Seu Brilho Sumiu (Ao Vivo),"Israel & Rodolffo, Mari Fernandez",Som Livre,The Orchard,10/2023,2023,10
14,Manda Um Oi (Ao Vivo),Guilherme & Benuto & Simone Mendes,Sony Music Entertainment,Sony Music Entertainment,10/2023,2023,10
15,Tá Ok,Dennis & Mc Kevin o Chris,Sony Music Entertainment,Sony Music Entertainment,10/2023,2023,10
16,Piloto,Flora Matos,Flora Matos,oneRPM,10/2023,2023,10
17,Ballena (Feat. Pedro Lotto & Fepache),"Vulgo FK, MC PH & Veigh",Som Livre,The Orchard,10/2023,2023,10
18,Montagem Anos 2000,DJ Arana,Portuga Records / Funk 24por48,The Orchard,10/2023,2023,10
19,Leão,Marília Mendonça,Som Livre,The Orchard,10/2023,2023,10
20,Fode Bem (Feat. Mc Mika),Felipe Amorim,One Play,Believe,10/2023,2023,10
21,Novo Balanço,"Veigh, Bvga Beatz, Prod Malax & Supernova Ent",Supernova Entertainment Under Exclusive License to UnitedMasters,United Masters,10/2023,2023,10
22,Furduncinho Do Rogerinho,Mc Rogerinho,Rogerinho,oneRPM,10/2023,2023,10
23,Meio Termo (Ao Vivo),Luan Santana,Sony Music Entertainment,Sony Music Entertainment,10/2023,2023,10
24,Moletom,Luan Pereira & Gustavo Mioto,Sua Música,IIP-DDS,10/2023,2023,10
25,Oi Balde (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,10/2023,2023,10
26,Oi Vida (Ao Vivo),Gusttavo Lima & Wesley Safadão,Sony Music Entertainment,Sony Music Entertainment,10/2023,2023,10
27,Halls Na Língua,Kadu Martins,TS Music Oficial,oneRPM,10/2023,2023,10
28,Novidade Na Área,Mc Livinho & Dj Matt D,MBB Diamond,Warner Music Group,10/2023,2023,10
29,Quase Algo (Ao Vivo),Henrique & Juliano,Virgin Music Label And Artist Services (S&D),Universal Music Group,10/2023,2023,10
30,Tô Voltando (Ao Vivo),Ana Castela,AgroPlay,IIP-DDS,10/2023,2023,10
31,Mulher Segura (Ao Vivo),Luan Santana,Sony Music Entertainment,Sony Music Entertainment,10/2023,2023,10
32,Traumatizei (Ao Vivo),Henrique & Juliano,Virgin Music Label And Artist Services (S&D),Universal Music Group,10/2023,2023,10
33,Duas Três,"Guilherme & Benuto, Ana Castela & Adriano Rhod",Sony Music Entertainment,Sony Music Entertainment,10/2023,2023,10
34,Pátio Do Posto (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,10/2023,2023,10
35,Dois Fugitivos (Ao Vivo),Simone Mendes,Universal Music Ltda.,Universal Music Group,10/2023,2023,10
36,Daqui Pra Sempre,Manu & Simone Mendes,manuoficial,oneRPM,10/2023,2023,10
37,Pirulito Vermelho,"Diego & Victor Hugo, Luan Pereira",Sony Music Entertainment,Sony Music Entertainment,10/2023,2023,10
38,Narcisista (Ao Vivo),Maiara & Maraisa,Som Livre,The Orchard,10/2023,2023,10
39,Love Gostosinho (Ao Vivo),Felipe Amorim & Nattan,Vybbe,Believe,10/2023,2023,10
40,A Dona Aranha,Luísa Sonza,Sony Music Entertainment,Sony Music Entertainment,10/2023,2023,10
41,"Fernando De Noronha (Feat. Dj Glenner, Gabb Mc, Mc Bruno MS, Mc GP, Mc Rhamon, Mc Dena & TrapLaudo)","Mc IG, Mc Ryan SP & Mc PH",WM Brazil,Warner Music Group,10/2023,2023,10
42,Elevador (Ao Vivo),Hugo & Guilherme,Som Livre,The Orchard,10/2023,2023,10
43,Baile Do Bruxo,"Tropa Do Bruxo, DJ Ws Da Igrejinha, SMU, Triz & Mc Menor Thalis",Tropa Do Bruxo,Symphonic,10/2023,2023,10
44,Devia Ser Proibido (Ao Vivo),Henrique & Juliano,Virgin Music Label And Artist Services (S&D),Universal Music Group,10/2023,2023,10
45,Não Vitalício (Nunca Mais) (Ao Vivo),"Matheus & Kauan, Mari Fernandez",Universal Music Ltda.,Universal Music Group,10/2023,2023,10
46,Chorei Na Vaquejada,Eric Land & Tarcísio Do Acordeon,Eric Land,Warner Music Group,10/2023,2023,10
47,Ambiente Errado (Ao Vivo),Luan Santana,Sony Music Entertainment,Sony Music Entertainment,10/2023,2023,10
48,"Love, Love (Feat. Matheus Alves)",Melody & Naldo Benny,Melody,oneRPM,10/2023,2023,10
49,Greedy,Tate McRae,RCA Records Label,Sony Music Entertainment,10/2023,2023,10
50,"Gol Bolinha, Gol Quadrado 2",Mc Pedrinho & DJ 900,GR6 Music,Ingrooves,10/2023,2023,10
1,"Let's Go 4 (Feat. Mc Davi, Mc Don Juan, Mc Kadu, Mc GH Do 7, Mc GP & TrapLaudo)","Mc IG, Mc PH, Mc Ryan SP & Mc Luki",GR6 Music,Ingrooves,11/2023,2023,11
2,Canudinho (Ao Vivo),Gusttavo Lima & Ana Castela,Sony Music Entertainment,Sony Music Entertainment,11/2023,2023,11
3,Baile Do Bruxo,"Tropa Do Bruxo, DJ Ws Da Igrejinha, SMU, Triz & Mc Menor Thalis",Tropa Do Bruxo,Symphonic,11/2023,2023,11
4,Daqui Pra Sempre,Manu & Simone Mendes,manuoficial,oneRPM,11/2023,2023,11
5,Lapada Dela (Ao Vivo),Grupo Menos É Mais & Matheus Fernandes,Som Livre,The Orchard,11/2023,2023,11
6,Barulho Do Foguete (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,11/2023,2023,11
7,Dentro Da Hilux,"Luan Pereira, MC Ryan SP & Mc Daniel",Sua Música,IIP-DDS,11/2023,2023,11
8,Solteiro Forçado,Ana Castela,AgroPlay do Brasil,IIP-DDS,11/2023,2023,11
9,Manda Um Oi (Ao Vivo),Guilherme & Benuto & Simone Mendes,Sony Music Entertainment,Sony Music Entertainment,11/2023,2023,11
10,Zero Apego,Grego & Paulo Pires,ÉaBest,Believe,11/2023,2023,11
11,Dois Fugitivos (Ao Vivo),Simone Mendes,Universal Music Ltda.,Universal Music Group,11/2023,2023,11
12,Faz Um Vuk Vuk (Teto Espelhado),MC Kevin o Chris & Dj Nk Da Serra,MC Kevin o Chris,oneRPM,11/2023,2023,11
13,Toca O Trompete,Felipe Amorim,One Play,Believe,11/2023,2023,11
14,Nosso Quadro,AgroPlay & Ana Castela,AgroPlay,IIP-DDS,11/2023,2023,11
15,Mala Dos Porta-Mala (Ao Vivo),"Gusttavo Lima, Matheus & Kauan",Sony Music Entertainment,Sony Music Entertainment,11/2023,2023,11
16,Erro Gostoso (Ao Vivo),Simone Mendes,Universal Music Ltda.,Universal Music Group,11/2023,2023,11
17,Leão,Marília Mendonça,Som Livre,The Orchard,11/2023,2023,11
18,Seu Brilho Sumiu (Ao Vivo),"Israel & Rodolffo, Mari Fernandez",Som Livre,The Orchard,11/2023,2023,11
19,Um Mês E Pouco (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,11/2023,2023,11
20,Montagem Anos 2000,DJ Arana,Portuga Records / Funk 24por48,The Orchard,11/2023,2023,11
21,Quase Algo (Ao Vivo),Henrique & Juliano,Virgin Music Label And Artist Services (S&D),Universal Music Group,11/2023,2023,11
22,Piloto,Flora Matos,Flora Matos,oneRPM,11/2023,2023,11
23,Sou Musa Do Verão,Marshmello & Luísa Sonza,Sony Music Latin,Sony Music Entertainment,11/2023,2023,11
24,Tá Ok,Dennis & Mc Kevin o Chris,Sony Music Entertainment,Sony Music Entertainment,11/2023,2023,11
25,Tô Voltando (Ao Vivo),Ana Castela,AgroPlay,IIP-DDS,11/2023,2023,11
26,Ballena (Feat. Pedro Lotto & Fepache),"Vulgo FK, MC PH & Veigh",Som Livre,The Orchard,11/2023,2023,11
27,Novo Balanço,"Veigh, Bvga Beatz, Prod Malax & Supernova Ent",Supernova Entertainment Under Exclusive License to UnitedMasters,United Masters,11/2023,2023,11
28,Furduncinho Do Rogerinho,Mc Rogerinho,Rogerinho,oneRPM,11/2023,2023,11
29,Oi Balde (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,11/2023,2023,11
30,Fode Bem (Feat. Mc Mika),Felipe Amorim,One Play,Believe,11/2023,2023,11
31,Devia Ser Proibido (Ao Vivo),Henrique & Juliano,Virgin Music Label And Artist Services (S&D),Universal Music Group,11/2023,2023,11
32,Pátio Do Posto (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,11/2023,2023,11
33,Duas Três,"Guilherme & Benuto, Ana Castela & Adriano Rhod",Sony Music Entertainment,Sony Music Entertainment,11/2023,2023,11
34,Meio Termo (Ao Vivo),Luan Santana,Sony Music Entertainment,Sony Music Entertainment,11/2023,2023,11
35,Halls Na Língua,Kadu Martins,TS Music Oficial,oneRPM,11/2023,2023,11
36,Oi Vida (Ao Vivo),Gusttavo Lima & Wesley Safadão,Sony Music Entertainment,Sony Music Entertainment,11/2023,2023,11
37,Tipo Hollywood,"Mc Ws Da leste, Dj Chadin Do C & Mc Chothiê",FERA ENTRETENIMENTO SP,oneRPM,11/2023,2023,11
38,Moletom,Luan Pereira & Gustavo Mioto,Sua Música,IIP-DDS,11/2023,2023,11
39,Eu Não Dou Conta (Ao Vivo),"Israel & Rodolffo, Mc Don Juan & João Gomes",Som Livre,The Orchard,11/2023,2023,11
40,Novidade Na Área,Mc Livinho & Dj Matt D,MBB Diamond,Warner Music Group,11/2023,2023,11
41,Narcisista (Ao Vivo),Maiara & Maraisa,Som Livre,The Orchard,11/2023,2023,11
42,Mulher Segura (Ao Vivo),Luan Santana,Sony Music Entertainment,Sony Music Entertainment,11/2023,2023,11
43,Agudo Mágico 4,"Mc K.K, Love Funk & LeoZera",Love Funk,oneRPM,11/2023,2023,11
44,"Fernando De Noronha (Feat. Dj Glenner, Gabb Mc, Mc Bruno MS, Mc GP, Mc Rhamon, Mc Dena & TrapLaudo)","Mc IG, Mc Ryan SP & Mc PH",WM Brazil,Warner Music Group,11/2023,2023,11
45,Vem Quebrando,"Mc Danone, Dj Thg & Dj Hm Oliveira",A2M Produtora,oneRPM,11/2023,2023,11
46,Traumatizei (Ao Vivo),Henrique & Juliano,Virgin Music Label And Artist Services (S&D),Universal Music Group,11/2023,2023,11
47,Pirulito Vermelho,"Diego & Victor Hugo, Luan Pereira",Sony Music Entertainment,Sony Music Entertainment,11/2023,2023,11
48,Seu Erro (Ao Vivo),Henrique & Juliano,Virgin Music Label And Artist Services (S&D),Universal Music Group,11/2023,2023,11
49,Não Vitalício (Nunca Mais) (Ao Vivo),"Matheus & Kauan, Mari Fernandez",Universal Music Ltda.,Universal Music Group,11/2023,2023,11
50,Love Gostosinho (Ao Vivo),Felipe Amorim & Nattan,Vybbe,Believe,11/2023,2023,11
1,"Let's Go 4 (Feat. Mc Davi, Mc Don Juan, Mc Kadu, Mc GH Do 7, Mc GP & TrapLaudo)","Mc IG, Mc PH, Mc Ryan SP & Mc Luki",GR6 Music,Ingrooves,12/2023,2023,12
2,Canudinho (Ao Vivo),Gusttavo Lima & Ana Castela,Sony Music Entertainment,Sony Music Entertainment,12/2023,2023,12
3,Barulho Do Foguete (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,12/2023,2023,12
4,Daqui Pra Sempre,Manu & Simone Mendes,manuoficial,oneRPM,12/2023,2023,12
5,Lapada Dela (Ao Vivo),Grupo Menos É Mais & Matheus Fernandes,Som Livre,The Orchard,12/2023,2023,12
6,Manda Um Oi (Ao Vivo),Guilherme & Benuto & Simone Mendes,Sony Music Entertainment,Sony Music Entertainment,12/2023,2023,12
7,Me Leva Pra Casa / Escrito Nas Estrelas / Saudade (Ao Vivo),Lauana Prado,Universal Music Ltda.,Universal Music Group,12/2023,2023,12
8,Deja Vu,Luan Santana & Ana Castela,Sony Music Entertainment,Sony Music Entertainment,12/2023,2023,12
9,Baile Do Bruxo,"Tropa Do Bruxo, DJ Ws Da Igrejinha, SMU, Triz & Mc Menor Thalis",Tropa Do Bruxo,Symphonic,12/2023,2023,12
10,Dentro Da Hilux,"Luan Pereira, MC Ryan SP & Mc Daniel",Sua Música,IIP-DDS,12/2023,2023,12
11,Erro Gostoso (Ao Vivo),Simone Mendes,Universal Music Ltda.,Universal Music Group,12/2023,2023,12
12,Bênçãos Que Não Têm Fim (Counting My Blessings),Isadora Pompeo,Sony Music Entertainment,Sony Music Entertainment,12/2023,2023,12
13,10 Carros,Chefin,Mainstreet Records,oneRPM,12/2023,2023,12
14,Dois Fugitivos (Ao Vivo),Simone Mendes,Universal Music Ltda.,Universal Music Group,12/2023,2023,12
15,Nosso Quadro,AgroPlay & Ana Castela,AgroPlay,IIP-DDS,12/2023,2023,12
16,Solteiro Forçado,Ana Castela,AgroPlay do Brasil,IIP-DDS,12/2023,2023,12
17,Leão,Marília Mendonça,Som Livre,The Orchard,12/2023,2023,12
18,Fronteira (Ao Vivo),Ana Castela & Gustavo Mioto,AgroPlay,IIP-DDS,12/2023,2023,12
19,Zero Apego,Grego & Paulo Pires,ÉaBest,Believe,12/2023,2023,12
20,Mala Dos Porta-Mala (Ao Vivo),"Gusttavo Lima, Matheus & Kauan",Sony Music Entertainment,Sony Music Entertainment,12/2023,2023,12
21,Tenho Que Me Decidir,"Mc PH, Borges, Wiu, Pedro Lotto & Wey",GR6 Music,Ingrooves,12/2023,2023,12
22,Cama Repetida,Leo Santana & Zé Felipe,Universal Music Ltda.,Universal Music Group,12/2023,2023,12
23,Seu Brilho Sumiu (Ao Vivo),"Israel & Rodolffo, Mari Fernandez",Som Livre,The Orchard,12/2023,2023,12
24,Faz Um Vuk Vuk (Teto Espelhado),MC Kevin o Chris & Dj Nk Da Serra,MC Kevin o Chris,oneRPM,12/2023,2023,12
25,Oi Balde (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,12/2023,2023,12
26,Toca O Trompete,Felipe Amorim,One Play,Believe,12/2023,2023,12
27,Um Mês E Pouco (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,12/2023,2023,12
28,Tô Voltando (Ao Vivo),Ana Castela,AgroPlay,IIP-DDS,12/2023,2023,12
29,Quase Algo (Ao Vivo),Henrique & Juliano,Virgin Music Label And Artist Services (S&D),Universal Music Group,12/2023,2023,12
30,Eu Não Previ (Ao Vivo) (Feat. Murilo Huff),Traia Véia,Show Mix.,Strm Inovação E Projetos Musicais LTDA,12/2023,2023,12
31,Devia Ser Proibido (Ao Vivo),Henrique & Juliano,Virgin Music Label And Artist Services (S&D),Universal Music Group,12/2023,2023,12
32,Pátio Do Posto (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,12/2023,2023,12
33,Novo Balanço,"Veigh, Bvga Beatz, Prod Malax & Supernova Ent",Supernova Entertainment Under Exclusive License to UnitedMasters,United Masters,12/2023,2023,12
34,Tá Ok,Dennis & Mc Kevin o Chris,Sony Music Entertainment,Sony Music Entertainment,12/2023,2023,12
35,Sou Musa Do Verão,Marshmello & Luísa Sonza,Sony Music Latin,Sony Music Entertainment,12/2023,2023,12
36,Pocpoc,Pedro Sampaio,WM Brazil,Warner Music Group,12/2023,2023,12
37,Meio Termo (Ao Vivo),Luan Santana,Sony Music Entertainment,Sony Music Entertainment,12/2023,2023,12
38,Eu Não Dou Conta (Ao Vivo),"Israel & Rodolffo, Mc Don Juan & João Gomes",Som Livre,The Orchard,12/2023,2023,12
39,Cheiro Na Camiseta,"Luan Pereira, Hugo & Guilherme",Sua Música,IIP-DDS,12/2023,2023,12
40,Duas Três,"Guilherme & Benuto, Ana Castela & Adriano Rhod",Sony Music Entertainment,Sony Music Entertainment,12/2023,2023,12
41,Tipo Hollywood,"Mc Ws Da leste, Dj Chadin Do C & Mc Chothiê",FERA ENTRETENIMENTO SP,oneRPM,12/2023,2023,12
42,Carta Aberta,Mc Cabelinho,Bairro 13,oneRPM,12/2023,2023,12
43,Torce O Olho (Ao Vivo),"Gusttavo Lima, Hugo & Guilherme",Sony Music Entertainment,Sony Music Entertainment,12/2023,2023,12
44,Então Vai,"Zé Felipe, Dennis & Luan Pereira",Som Livre,The Orchard,12/2023,2023,12
45,Ballena (Feat. Pedro Lotto & Fepache),"Vulgo FK, MC PH & Veigh",Som Livre,The Orchard,12/2023,2023,12
46,Anestesiado (Ao Vivo),Murilo Huff,Artinvox,Altafonte,12/2023,2023,12
47,Não Recomendo (Ao Vivo),Matheus & Kauan,Universal Music Ltda.,Universal Music Group,12/2023,2023,12
48,Montagem Anos 2000,DJ Arana,Portuga Records / Funk 24por48,The Orchard,12/2023,2023,12
49,Ela (Ao Vivo),Sorriso Maroto & Ferrugem,Sony Music Entertainment,Sony Music Entertainment,12/2023,2023,12
50,Não Vitalício (Nunca Mais) (Ao Vivo),"Matheus & Kauan, Mari Fernandez",Universal Music Ltda.,Universal Music Group,12/2023,2023,12
1,Me Leva Pra Casa / Escrito Nas Estrelas / Saudade (Ao Vivo),Lauana Prado,Universal Music Ltda.,Universal Music Group,01/2024,2024,1
2,Deja Vu,Luan Santana & Ana Castela,Sony Music Entertainment,Sony Music Entertainment,01/2024,2024,1
3,"Let's Go 4 (Feat. Mc Davi, Mc Don Juan, Mc Kadu, Mc GH Do 7, Mc GP & TrapLaudo)","Mc IG, Mc PH, Mc Ryan SP & Mc Luki",GR6 Music,Ingrooves,01/2024,2024,1
4,Canudinho (Ao Vivo),Gusttavo Lima & Ana Castela,Sony Music Entertainment,Sony Music Entertainment,01/2024,2024,1
5,Barulho Do Foguete (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,01/2024,2024,1
6,Daqui Pra Sempre,Manu & Simone Mendes,manuoficial,oneRPM,01/2024,2024,1
7,Lapada Dela (Ao Vivo),Grupo Menos É Mais & Matheus Fernandes,Som Livre,The Orchard,01/2024,2024,1
8,Pocpoc,Pedro Sampaio,WM Brazil,Warner Music Group,01/2024,2024,1
